timestamp,x_cmd,y_cmd,z_cmd,rot_cmd,x_offset,y_offset,p_rot,d_rot,status
1744036342.3755445,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.4164484,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.429683,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.4443853,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.4621592,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.4757755,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.4895387,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.5032413,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.516143,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.530343,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.5452712,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.559872,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.5726793,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.5858777,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.60068,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6143618,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6272385,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6416955,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6551647,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.669051,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6818047,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.6954935,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7085943,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7208114,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7340105,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7467844,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7605636,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7742577,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7865603,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.7981737,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8118434,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8256874,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8382554,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8509548,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8643146,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8777077,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.8916476,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9039683,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9168973,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9298565,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.943222,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9555535,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9682536,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9814284,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036342.9952738,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.0085895,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.022275,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.0353022,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.048579,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.1286724,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.1427767,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.1560533,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.1684449,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.2244,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.2642965,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.3586314,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.3710117,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.3838868,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.3970647,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.4109268,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.4230282,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.5162046,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.5303156,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.5434039,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.556028,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.5688677,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.6509497,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.6639652,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.677586,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.7613058,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.7738886,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.7870333,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.8625998,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.9230747,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.9358914,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036343.949066,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.0582254,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.0714068,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.0834515,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.0970616,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2132852,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.226585,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2394485,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2523556,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2652524,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2780457,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.2911472,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.3034997,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.3991137,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.4125602,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.4252439,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.4386206,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.545696,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.5584366,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.5715075,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.6590886,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.6721523,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.6841445,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.697022,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.709509,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.8464408,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.8600855,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.8741224,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.8880637,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.9016635,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036344.9150064,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.023065,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.035083,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.0482364,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.1523876,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.1664417,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.1798348,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.1933055,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.2061417,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.2183487,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.3013382,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.314925,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.3274586,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.4680686,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.4819224,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.4952357,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.5075297,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.5200562,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.5328362,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.6450546,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.6580112,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.6718116,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.6842926,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.698471,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.711623,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.8532262,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.8655896,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.8791823,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.8923259,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.9054267,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036345.9174087,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.0307481,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.0432904,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.0566108,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.0694208,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.0828252,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.1008565,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.2624161,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.274763,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.2874439,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.3001626,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.313468,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.32762,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.405665,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.418256,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.4318664,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.5422015,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.5557687,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.5680718,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.5814073,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.5950322,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.6072748,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.6947377,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.7072744,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.7189243,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.8676805,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.8818192,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.8952978,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.908817,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.9256644,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036346.9430974,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.013966,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.0265155,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.039546,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.127558,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.1426945,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.154975,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.220889,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.2340016,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.2472208,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.3267374,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.3433478,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.3576922,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.3711627,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.431932,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.4454892,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.4592042,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.472042,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.5636103,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.5762258,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.5886288,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.6503446,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.6633434,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.7699394,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.7837,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.7963378,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.8097289,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.822293,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.9077787,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.921002,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036347.934926,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.0107415,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.0230784,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.0354795,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.049753,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.106664,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.1190703,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.2268777,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.2386665,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.2511556,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.3149016,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.3291678,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.3422148,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.4194503,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.433847,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.4472916,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.531874,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.5448213,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.5588272,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.5720375,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036348.702326,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.840963,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.87968,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.8915598,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.9062972,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.9225585,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.93804,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.951131,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.9644601,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.977554,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036489.9921737,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.0062807,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.0189514,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.0344646,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.047797,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.061261,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.075422,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.0888693,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1030746,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1168451,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1302311,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1425142,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1555278,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1688075,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1824913,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.1968005,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2099051,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2230253,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2364721,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.249887,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2625499,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2768168,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.2889326,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.3021853,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.3162348,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.3291717,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.34271,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.3549242,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.367659,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.3809946,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.393287,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4056952,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4176674,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4317653,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4450839,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4573765,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4696133,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4831524,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.4961848,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.5085948,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.5201604,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.5340257,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.6345325,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.6466813,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.659463,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.6725593,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.68528,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.7582765,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.7706256,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.783681,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.8390298,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.910121,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.9223757,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036490.9343724,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.0059133,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.0180635,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.0315897,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.1141162,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.126255,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.138279,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.1999257,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.212515,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.225884,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.3170452,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.3288965,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.341472,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.35406,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.4258895,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.4386573,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.5050676,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.5171294,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.5293043,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.6126149,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.6248503,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.636723,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.782882,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.7949033,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.8084042,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.820928,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.8331773,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.846074,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.8588705,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.9400172,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036491.9529812,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.0854802,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.0986698,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.1112802,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.123349,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.2249258,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.2377248,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.250857,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.2633047,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.2760386,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.2888565,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.3021624,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.3969786,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.4087708,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.4214816,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.4349632,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.5068345,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.5192566,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.531698,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.6082425,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.6212518,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.6341376,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.6952474,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.70805,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.720984,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.8010087,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.8146603,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.8291984,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.9073439,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.9201725,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036492.932955,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.0046678,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.0179524,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.031562,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.0934134,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.1060276,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.119356,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.2057917,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.2190146,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.2360296,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.3079689,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.3205366,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.333255,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.3843033,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.4523435,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.4646292,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.4770563,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.5377407,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.6156301,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.6279304,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.7877762,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.8014793,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.8141475,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.8329632,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.9275618,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.9408946,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.954284,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.967728,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.980215,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036493.9935665,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.005663,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.0189407,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.0341306,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.117867,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.1301997,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.1426241,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.1553838,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.2972429,0,-17,0,-100,-0.703125,0.18333333333333332,-52.734375,-74.35056203947721,Tracking
1744036494.3108764,0,0,0,0,0.0,0.0,0,0,Lost/Hover
1744036494.32283,0,0,0,0,0.0,0.0,0,0,Lost/Hover
